UUID,REF,LCX,KEYWORDS,RCX,lemma_bfm,pos_bfm
6beb0c21-057d-4478-8b31-11857f011b57,"jouvencel1, p. 193","conclure brief ce qu' ilz auroient à faire . Ainsi que ilz estoient ensemble ,",arriva,"Connin , qui venoit de devers le siège et dit au conte : « Monseigneur",VERcjg,|arriver|
3095ba94-3c04-4260-a592-efa9b1401139,"jouvencel1, p. 208","Rocqueton et Guyon lui avoient dit . Et , ainsi qu' ilz parloient ensemble ,",arriva,"le Jouvencel de la ville , qui dit au conte et aux seigneurs , qui",VERcjg,|arriver|
91bbad74-7b1a-4cf8-b8ff-29f111615a71,"jouvencel1, p. 222","! je le vous nye , dist Gervaise . Il me souvient bien qu' il",arriva,"ung tas de gens sur moy , qui le me voulurent tuer ; lesquieulx je",VERcjg,|arriver|
caa82ac8-1ccc-4008-aa3f-20c5cac91042,"jouvencel2, p. 7",à la ville . Et puis chevaucha tant le conte par ses journées qu' il,arriva,"devers le Roy , où il fut grandement repçeu . Et lui dist le Roy",VERcjg,|arriver|
9339dbb8-bb97-4ee7-89b1-27510aa630cb,"jouvencel2, p. 15",". » Tantost s' en partist le Jouvencel et avec luy cent lances , et",arriva,"à quelque demye lieue d' Escallon ung peu devant le jour , et non si",VERcjg,|arriver|
a01d8e54-91d9-459c-b2c7-b3134f001310,"jouvencel2, p. 86",bien que tout devoit estre sien . Tant chemina sur ses petiz pas qu' il,arriva,au logeiz et là conclud la maniere de son chevaucher et fit son butin et,VERcjg,|arriver|
0b91963f-4f13-4574-b88b-6be93d568b56,"jouvencel2, p. 88","avoient esté très bien frotez à l' entrée . Et , sur le tart ,",arriva,le Jouvencel et toute sa bataille ; et allerent au devant le sire de Rocqueton,VERcjg,|arriver|
3836839b-066b-4dd3-a7c2-3812dabcea7e,"jouvencel2, p. 92","et dangiers . Et ainsi , comme le Jouvencel chevauchoit pour s' en aller ,",arriva,"le duc Baudouyn au logeiz où le Jouvencel avoit couchié la nuyt , et ne",VERcjg,|arriver|
70e22b02-bea3-49ca-b6cc-fdef2aa45788,"jouvencel2, p. 130","et pour l' ardeur qu' il avoit de les secourir . Et , quant il",arriva,"au boullevart , il descendist à pié et chascun des siens à qui mieulx mieulx",VERcjg,|arriver|
a6a54144-7e7d-48a4-ad35-ce0483a1fc0e,"jouvencel2, p. 131","bien desplaisant . Car , ainsi comme ses gens eurent baillé le chastel , il",arriva,o toute sa puissance et rencontra ceulx du chastel à bien un quart de lieue,VERcjg,|arriver|
474f75c6-82e7-4e44-99a6-5f041e42a0e9,"jouvencel2, p. 134",": c' est assavoir , ainsi que le Roy retournoit de la messe , Crathor",arriva,"en la salle , où moult de ses gens estoient , qui congnoissoient bien que",VERcjg,|arriver|
eea20b0f-5d90-4811-834c-82a302d99abc,"jouvencel2, p. 177","jour qu' il avoit entrepriz . Et , le soir devant qu' il montast ,",arriva,"le Mareschal de Crathor devers lui , que le Roy lui envoya pour advertir d'",VERcjg,|arriver|
77b35d1c-f7ba-46a0-826f-7c7eb6092d94,"jouvencel2, p. 177",et tous ses gens prindrent la rote aprez lui ; et singla tant qu' il,arriva,", le huitiesme jour de juillet , devers le roy Amydas qui l' attendoit de",VERcjg,|arriver|
6ce24370-566f-4c1f-9a02-bc031f959131,"jouvencel2, p. 247",et le roy Amydas aprez . Et tant chevaucha par ses petitz pas qu' il,arriva,"à une ville tenant le party du roy Amydas , assez prez de là où",VERcjg,|arriver|
8eef8883-5c9b-4999-97e1-bc0ff4872f42,"jouvencel2, p. 247","sejour , affin que ce cappitaine ne peust estre advisé de sa puissance . Il",arriva,"de nuit en la ville , par quoy les ennemyz ne peurent avoir congnoissance du",VERcjg,|arriver|
94d20b1c-4a0c-450d-9d3a-18bcb002d0b3,"jouvencel2, p. 247","le Jouvencel conclud et delibera de le aller combatre . Et , ainsi qu' il",arriva,"au logeis du cappitaine , il le vit avecques ses gens d' armes en une",VERcjg,|arriver|
44849c06-95c7-4fde-867c-d3905833aa95,"tringant, p. 275","par la dilligence que fit ung cappitaine anglois nommé Matago , qui tenoit Chasteau-l'Hermitage ,",arriva,"au point du jour le sire de Talbot , acompagné de gens de son party",VERcjg,|arriver|
838792b7-7b05-4e30-9ef6-a4f6a9e0e939,"jehpar, p. 4","entree de son palaix royal , et que celuy jour estoit une solempne feste ,",arriva,devant luy le roy d' Espaigne qui en grans pleurs et gemissemens se gecta aux,VERcjg,|arriver|
19740ee4-1f30-489c-996b-e4fc8530ba14,"jehpar, p. 8","passer a Bourdeaux , et de la a Baionne . Comment le roy de France",arriva,en Espaigne et ne trouva personne en chemin si non le gouverneur d' Espaigne lequel,VERcjg,|arriver|
0dc0934a-4545-4a61-8f29-e25dd7b605f6,"jehpar, p. 28",Incontinant le herault partit et picque son cheval des esperons et fit tant qu' il,arriva,"près d' eulx , et regarda comme ilz chevauchoient en belle ordonnance et tous les",VERcjg,|arriver|
9cfe459b-7ebc-4a8e-ba4e-774a46bedced,"jehpar, p. 31","Paris , lequel il salua moult doulcement en disant : Comment le roy d' Angleterre",arriva,"au près de Jehan de Paris , en le saluant moult doulcement , et Jehan",VERcjg,|arriver|
9443f374-4123-4734-ad04-0e400faf7abe,"jehpar, p. 42","talant de railler a ceste heure . » Si chevaucherent fort , tant que chascun",arriva,"en son logis , la ou les Anglois se plaignoient et lamentoient de leurs parens",VERcjg,|arriver|
a4cd7875-30e5-4eef-aa1a-323d95b715fd,"jehpar, p. 44",les nopces devoient estre le lundi ensuivant . Tant chevaucha le roy que celuy jour,arriva,"a Burgues , ou il fut receu a grant triumphe et honneur . Comment le",VERcjg,|arriver|
f1ce7208-de91-4a5d-afae-0b2c592e4d6c,"jehpar, p. 44",ou il fut receu a grant triumphe et honneur . Comment le roy d' Angleterre,arriva,a Burgues ou il fut honnorablement receu . Environ trois ou quatre heures de soir,VERcjg,|arriver|
420cb14a-f974-4f98-adbc-ac82106d049a,"jehpar, p. 44","Burgues ou il fut honnorablement receu . Environ trois ou quatre heures de soir ,",arriva,"le roy d' Angleterre a Burgues , ou il fut moult bien receu , car",VERcjg,|arriver|
3de3ccdc-73d6-4494-a3c7-dedf032e5947,"jehpar, p. 56","que de veoir ces innumerables richesses . » Quant lesdicts chariotz furent passez , en",arriva,"aultres vingt cinq , couvers de damas bleu , et les coursiers harnechez de mesmes",VERcjg,|arriver|
caf462ee-366c-48bc-a9c9-f5238d2cc1d7,"jehpar, p. 62","honnorablement avecq les cent pages d' honneur . Après que les archiers eurent passé ,",arriva,"ung bel homme , grant et bien formé , qui estoit vestu d' ung drap",VERcjg,|arriver|
84591934-9043-4908-896d-56918d3e1853,"jehpar, p. 65",", c' est Jehan de Paris , mon maistre . » Comment Jehan de Paris",arriva,en la ville de Burgues en grant triumphe . Lors dit le page : «,VERcjg,|arriver|
f71437e1-340a-4f67-b11d-08c815e4ad90,"jehpar, p. 65",Si fut moult joyeuse la pucelle des parolles que le page luy disoit . Si,arriva,Jehan de Paris moult richement habillé et a l' entour de luy avoit quatre lacquetz,VERcjg,|arriver|
31d3bd34-811f-48a7-a57f-5e41ad27a5fc,"jehpar, p. 88","quelle contenance faire . Ce pendant que les dames la desabilloient , le roy Jehan",arriva,"avecq belle compaignie , si dit a sa mye : « Et puis , ma",VERcjg,|arriver|
80969df2-207d-4b44-9005-61209fd6c510,"commyn1, p. 29","pour luy , nonobstant qu' il luy dist par deux ou trois fois . Incontinent",arriva,"monsr de Contay , dont cy dessus ay parlé , qui luy dist semblables parolles",VERcjg,|arriver|
894bafb9-0c14-4a77-96ef-7faf1cab2921,"commyn1, p. 37","chascun ne le creut pas . Tantost après , environ dix heures du matin ,",arriva,"le vichancellier de Bretaigne , appellé Rouville , et Madré avecques luy , dont ay",VERcjg,|arriver|
0b330c00-198c-4559-a784-a4efb7af20c5,"commyn1, p. 82",y avoit là de seigneurs s' en fussent tous alléz honteusement . Toutesfoys audict conte,arriva,ce jour ou bien peu de jours après ung renfort que son père le duc,VERcjg,|arriver|
9ac1929a-67cf-476e-a724-dd6edf802045,"commyn2, p. 123","parolles d' ung costé et d' autre . Incontinent après le partement dudict cardinal ,",arriva,"devers ledict duc ung herault appellé Bretaigne , et luy apporta lettres des ducz de",VERcjg,|arriver|
743180f4-92df-40d8-b587-eae659847f02,"commyn2, p. 127",", depuis grant escuyer de France . Et toute ceste bende dont j' ay parlé",arriva,"auprès de Peronne , comme le roy entroit . Et entra ledict de Bresse et",VERcjg,|arriver|
9a2f2c8f-3614-40ec-8be7-a063037f663e,"commyn2, p. 131",mal condicionnéz . Or vous avez ouy de l' arrivée de ceste armée de Bourgongne,arrivant,à Peronne presque aussi tost que le roy ; car ledict duc ne les eust,VERcjg,|arriver|
e3e1efe8-5368-40cd-a712-e53fa680936d,"commyn2, p. 144",si grant peril que nul plus grand ne luy pourroit advenir . Comme le duc,arriva,"en sa presence , la voix luy trembloit , tant il estoit esmeü et prest",VERcjg,|arriver|
467a9c31-6389-477c-b439-85947d5a72ee,"commyn2, p. 152",". Incontinent saillit le duc de Bourgongne en la rue , et peu après y",arriva,le roy et le connestable qui feïrent une grand dilligence à venir de si loing,VERcjg,|arriver|
199d5b92-59f6-4a09-b17c-78b6a05c1f81,"commyn3, p. 33","devant eulx et gaingna la coste de Hollande ou encores plus bas , car il",arriva,"en Frize , près d' une petite ville appellée Alquemare ; et ancrèrent son navire",VERcjg,|arriver|
192716e6-dfdf-4719-885f-3cbaf1dd0e28,"commyn3, p. 64",que les assaillans se retirassent jusques après que ce feu fust estainct . Ledict duc,arriva,", qui semblablement tenoit la ville pour prinse , mais que ce feu fust estaint",VERcjg,|arriver|
00991b60-b656-4404-be97-48addf5a8975,"commyn3, p. 76","ung an ou de six moys , je ne sçay lequel . Comme le messaige",arriva,", il trouva que tout estoit jà conclud et les séelléz bailléz dès le soir",VERcjg,|arriver|
9fbf5859-f7e9-4535-addd-a537a463dd8c,"commyn4, p. 42","la table du roy d' Angleterre , qui disnoit à l' heure que le herault",arriva,", on mena ledict herault devers luy , et l' ouyt . Sa creance estoit",VERcjg,|arriver|
5cfae0cf-f361-4b50-bacc-e0fcf6631c54,"commyn4, p. 51",haste devers le roy d' Angleterre ; et n' avoit que seize chevaulx quant il,arriva,devers luy . Le roy d' Angleterre fut fort esbahy de ceste venue si soubdaine,VERcjg,|arriver|
fdde6e82-95a9-4edf-a20b-2e265c724229,"commyn4, p. 61","aoust . Le roy avoit environ huict cens hommes d' armes avecques luy , et",arriva,"le premier . Du costé où estoit le roy d' Angleterre , estoit toute son",VERcjg,|arriver|
2ff9ecb5-fc25-4579-bf84-87a45f8aa539,"commyn5, p. 22","que ceulx dont j' ay parlé , et suffisoit bien . Monsr de Lorraine y",arriva,"à peu de gens , dont bien luy en print depuis , car le duc",VERcjg,|arriver|
4ee01c1f-db55-4359-918c-6451745c55d5,"commyn5, p. 24","qu' elles ne sont et en parlent legièrement . Le seigneur de Contay , qui",arriva,"vers le roy tost après la bataille , confessa au roy , moy present ,",VERcjg,|arriver|
9a0c1437-b402-4ac5-aa26-9366ab7ea368,"commyn5, p. 30",qu' elle vint devers luy et ordonna de sa despense en chemin . Quant elle,arriva,", il envoya largement gens au devant d' elle et luy mesmes l' alla recevoir",VERcjg,|arriver|
38c44645-baeb-4c8f-8ad4-360efcf619c2,"commyn5, p. 37","le plus tard , deux jours après ladicte place rendue , ledit duc de Bourgongne",arriva,"bien accompaigné selon le cas , car ilz luy estoient venuz quelques gens du quartier",VERcjg,|arriver|
2779e644-782a-490c-be1c-7f96ba03dc2b,"commyn5, p. 90",", entre les autres , fut prins ledict seigneur de Vergy . Le roy y",arriva,"le lendemain , qui eut grant joye de ceste aventure , et fit mectre tous",VERcjg,|arriver|
34678a3d-9cd2-4280-a555-a9536f13a437,"commyn7, p. 52",les neiges estoient grandes . Il ne fut que trois jours davant ; et y,arriva,"le duc de Millan avant la composition , et passa par le Pont de Tremolo",VERcjg,|arriver|
9769fc47-aa60-46e9-9672-4ce663ae30f6,"commyn7, p. 68",". Et qui considereroit bien quantes foiz ceste armée cuida rompre , depuis qu' elle",arriva,"à Vienne ou Daulphiné , et comment elle se renovoit et par quelles aventures ,",VERcjg,|arriver|
6bc50bfa-4808-4861-b8b3-c1577b8d00bf,"commyn8, p. 31",", et de nous ne pouvoit - il estre secouru , car nous n' y",arrivasmes,"d' ung jour et demy après , à cause de ceste artillerie , et logea",VERcjg,|arriver|
d7152cd2-eab8-4f8e-a304-f6c982c60e6f,"commyn8, p. 33",roy seroit passé la montaigne et logé en ce village appellé Fourenoue . Et cependant,arriva,tout le reste de leurs gens ; et si ne povoyons passer que en leur,VERcjg,|arriver|
d4f321f7-8aa7-4700-9ae9-fcf6ba1804b3,"commyn8, p. 36",à grand peyne s' en feust - on sceü garder en ce voyage . Nous,arrivasmes,", comme avez oý , ung dimenche à mydi , et maint homme de bien",VERcjg,|arriver|
6e1c6716-9b0d-4279-90ba-9539d3528711,"commyn8, p. 54",avoit le meilleur cheval du monde pour luy et se remuoit et deffendit ; et,arriva,sur l' heure de ses aultres gens qui n' estoient guères loing de luy ;,VERcjg,|arriver|
ea3a6c76-68c7-47ed-a35d-a99886c13ef3,"commyn8, p. 59",", Petillano ! » et alla après ceulx qui fuyoient , car quant il y",arriva,ilz chargeoient en leur ost les tantes ; et y avoit grant nombre de mulletz,VERcjg,|arriver|
ecfa9ac4-b2f0-43b4-b1de-efd7f93ffee1,"commyn8, p. 86","myeulx vallu faire ce que luy manday , comme se veoit dessus , dès que",arrivasmes,"en Ast , qui estoit de partir et mettre hors tous gens inutiles et venir",VERcjg,|arriver|
0a16c65b-4afa-4afc-b0e5-e5d6de3885a6,"thebes1, p. 22, v. 666",as nortonniers moutre port quant vont de nuit najant par mer et ne sevent ou,arriver,". Pour ce l' i mist Phoroneüs , de cui linage est Adratus qui ore",VERinf,|arriver|
64e76aad-a287-4dee-90f2-62d73946dd98,"amiamil, p. 66, v. 2048","barges s' en entrent , Naigent et syglent li chevalier ensamble , Devant la porte",arriverent,il sempres . Cil de la ville moult grant joie en demainnent . Ez Amile,VERcjg,|arriver|
2e905da3-66b6-4639-9af8-9c42356646a8,"clari, p. 43","au rivage desfendre , qui s' estoient vanté a l' empereeur que ja n' i",arriveroient,li pelerin tant comme il i fussent . Quant li chevalier furent issu hors des,VERcjg,|arriver|
6e0b9e66-6430-49bb-84eb-05ad97446c82,"clari, p. 56","illueques tout ensanle en unes mansions qui i estoient , et traisent leur navie et",arriverent,"devant aus , et aloient en le chité quant il voloient . Et quant il",VERcjg,|arriver|
a0142b4f-645b-4c1a-aa04-177b0c332970,"qgraal_cm, p. 218d",estoit en proieres et en oroisons de ceste chose si resgarde et voit la nef,arrivee,"a une roche vielle et anciane , et avoit assez pres de la roche ou",VERppe,|arriver|
aeceb2df-b10d-4870-9d77-5dda35681ffb,"menreims, p. 1v","nagerent par mer , et furent un mois en la menaide des venz , et",arriverent,"a Sur , carplus de terre n' avoient Crestien en la contree de Surie .",VERcjg,|arriver|
2c34b636-5582-4354-a533-d7998be01209,"menreims, p. 2r",et movoir d' Escaloingne ou il estoit et aler a Sur atout le druguement et,arriver,a Sur un poi devant la mienuit . Li druguemens monta amont par une fause,VERinf,|arriver|
0e80f078-4590-4f7b-a648-4318280c4199,"menreims, p. 12v","mer atout mout grant chevalerie , et orent bon vent et bon oreit , et",arriverent,"a Diepre , un port de Normendie qui estoit siens , et issirent fors des",VERcjg,|arriver|
0cab901a-922d-4e38-9c9b-491c2a226ff2,"menreims, p. 16r","et assembla grant ost , et monterent sor mer , et tant nagerent qu' il",arriverent,a Bayone une siene cité qui siet en Gascoigne sor mer . Et la furent,VERcjg,|arriver|
84f71309-d250-4c24-b576-8e329e9271be,"menreims, p. 17v","mer baut et liet et joiant , et errerent par mer douze jorz , et",arriverent,"a Douvre , un sien chastel , et menerent grant joie li Englois de la",VERcjg,|arriver|
855f9c3a-79ea-45e2-8e8e-4a074adc93a1,"menreims, p. 23v","et tuit cil qui estoient venu avec lui . Et monterent sor mer , et",arriverent,"a Saint Nicholas au Bar , et de la alerent par terre jusques a Rome",VERcjg,|arriver|
42b7afd9-80e8-471e-966f-e7636b4e042e,"menreims, p. 31v","la letre le roi de creance , et entrerent en mer a Calais , et",arriverent,"a Dovre , et demanderent le roi Jehan . Il lor fu enseigniez a Nicole",VERcjg,|arriver|
09839778-c2c6-400f-b849-de4b4908b2ca,"menreims, p. 37r","dont je ne parole mie . Et monterent sor mer un lundi matin , et",arriverent,"a Douvre a vespres , si hativement qu' il ne furent parsut , et tendirent",VERcjg,|arriver|
c155ce72-6293-4f67-97fa-579fbecdd427,"SGenPr1, p. 29","que la contree et touz li pueples estoient malbailliz , car nes n' i pouoient",arriver,", « si nous estoit touz de fain mourir » , si en a eu",VERinf,|arriver|
1a5a0e71-ce04-4a00-b32d-8428f2344683,"SGenPr1, p. 29",Ele fist tant nager par nuit et par jour que cil qui la navie menoient,arriverent,droit a un chastel qui Arsise estoit apeléz . En cel chastel troverent grant foison,VERcjg,|arriver|
fc9307f1-8b15-4a58-b249-3ade333f0d21,"SGenPr1, p. 42",venz et la navie tout ensamble . Damedieu ouvra ausint pour s' ancele que il,arriverent,sanz peril . L' en a devant lui amenee une meschine forsenee qui le deable,VERcjg,|arriver|
d630330f-92d4-45c6-b4c1-bc7070f3109c,"grchron1, p. 18",non Ybors . Il guerpirent Alemaigne et Germenie pour querre novele habitation ; en Galle,arriverent,"; li païs et la terre leur plut moult , et moult leur sembla delitable",VERcjg,|arriver|
0573abe0-fd15-4256-8b73-28c3f76d3ae0,"JAntInv, p. INVII095-1",celui deu qui seroit ileuques . Il lor avint qu' en cel port ou il,arriverent,", si estoit le temple de cele Diane a qui n' aferoit pas sacrefier torel",VERcjg,|arriver|
81a7bc89-7aa1-400b-abd1-8423c216668a,"fauvel, p. 104, v. 2915",En admirable royauté . Les angelz de nostre beauté Et les sains qui ou ciel,arrivent,Se merveillent et si s' en vivent ; Ne peuent assasïez estre De regarder nous,VERcjg,|ariver|arriver|
8e4536d7-a56b-4cf7-8b7d-c10621d1bfcd,"moree, p. 193",attendoient pour lui recuillir . Si entra dedens et toute sa gent et vint droit,arriver,"a Clarence , sans nul encombrement . Et quant il fu sceu par la Morée",VERinf,|arriver|
e2f4e8bc-ed27-46cf-8455-460da72f2f8b,"moree, p. 214","; et erra tant , que par terre que par mer , que il vint",arriver,"au port de Clarence . Et quant il fu arrivés , si envoia les lettres",VERinf,|arriver|
